date,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,new_vaccinations,stringency_index,population,new_cases_7d,new_deaths_7d,cases_per_million,deaths_per_million
2022-05-24,43136371.0,0.0,524413.0,0.0,1009889844.0,882839026.0,1483164.0,37.04,1417173120,2110.285714285714,28.428571428571427,30438.32146632869,370.0415937891907
2022-05-25,43136371.0,0.0,524413.0,0.0,1010112144.0,883757952.0,1436636.0,37.04,1417173120,2110.285714285714,28.428571428571427,30438.32146632869,370.0415937891907
2022-05-26,43136371.0,0.0,524413.0,0.0,1010349257.0,884740081.0,1493936.0,37.04,1417173120,2110.285714285714,28.428571428571427,30438.32146632869,370.0415937891907
2022-05-27,43136371.0,0.0,524413.0,0.0,1010616593.0,885750071.0,1578706.0,37.04,1417173120,2110.285714285714,28.428571428571427,30438.32146632869,370.0415937891907
2022-05-28,43136371.0,0.0,524413.0,0.0,1010876641.0,886749725.0,1573544.0,37.04,1417173120,2110.285714285714,28.428571428571427,30438.32146632869,370.0415937891907
2022-05-29,43153043.0,16672.0,524586.0,173.0,1011066751.0,887503757.0,1247768.0,37.04,1417173120,2381.714285714286,24.714285714285715,30450.08573123374,370.1636677952232
2022-05-30,43153043.0,0.0,524586.0,0.0,1011133506.0,887784839.0,457296.0,37.04,1417173120,2381.714285714286,24.714285714285715,30450.08573123374,370.1636677952232
2022-05-31,43153043.0,0.0,524586.0,0.0,1011329919.0,888628256.0,1356081.0,37.04,1417173120,2381.714285714286,24.714285714285715,30450.08573123374,370.1636677952232
2022-06-01,43153043.0,0.0,524586.0,0.0,1011653553.0,890032719.0,2230907.0,37.04,1417173120,2381.714285714286,24.714285714285715,30450.08573123374,370.1636677952232
2022-06-02,43153043.0,0.0,524586.0,0.0,1011693229.0,890216680.0,290231.0,37.04,1417173120,2381.714285714286,24.714285714285715,30450.08573123374,370.1636677952232
2022-06-03,43153043.0,0.0,524586.0,0.0,1011862480.0,891067632.0,1331049.0,37.04,1417173120,2381.714285714286,24.714285714285715,30450.08573123374,370.1636677952232
2022-06-04,43153043.0,0.0,524586.0,0.0,1012032729.0,891909560.0,1304882.0,37.04,1417173120,2381.714285714286,24.714285714285715,30450.08573123374,370.1636677952232
2022-06-05,43176817.0,23774.0,524692.0,106.0,1012178184.0,892593726.0,1099607.0,37.04,1417173120,3396.285714285714,15.142857142857142,30466.86138105696,370.2384645850466
2022-06-06,43176817.0,0.0,524692.0,0.0,1012242224.0,892911908.0,501014.0,37.04,1417173120,3396.285714285714,15.142857142857142,30466.86138105696,370.2384645850466
2022-06-07,43176817.0,0.0,524692.0,0.0,1012433476.0,893827237.0,1413607.0,37.04,1417173120,3396.285714285714,15.142857142857142,30466.86138105696,370.2384645850466
2022-06-08,43176817.0,0.0,524692.0,0.0,1012660415.0,894908060.0,1655550.0,37.04,1417173120,3396.285714285714,15.142857142857142,30466.86138105696,370.2384645850466
2022-06-09,43176817.0,0.0,524692.0,0.0,1012866101.0,895978207.0,1691013.0,37.04,1417173120,3396.285714285714,15.142857142857142,30466.86138105696,370.2384645850466
2022-06-10,43176817.0,0.0,524692.0,0.0,1013087306.0,897066745.0,1664750.0,37.04,1417173120,3396.285714285714,15.142857142857142,30466.86138105696,370.2384645850466
2022-06-11,43176817.0,0.0,524692.0,0.0,1013296239.0,898119984.0,1623660.0,37.04,1417173120,3396.285714285714,15.142857142857142,30466.86138105696,370.2384645850466
2022-06-12,43222017.0,45200.0,524761.0,69.0,1013473564.0,899123575.0,1478562.0,37.04,1417173120,6457.142857142857,9.857142857142858,30498.7558612458,370.2871530614411
2022-06-13,43222017.0,0.0,524761.0,0.0,1013619662.0,899977040.0,1193795.0,37.04,1417173120,6457.142857142857,9.857142857142858,30498.7558612458,370.2871530614411
2022-06-14,43222017.0,0.0,524761.0,0.0,1013813624.0,901001260.0,1582434.0,37.04,1417173120,6457.142857142857,9.857142857142858,30498.7558612458,370.2871530614411
2022-06-15,43222017.0,0.0,524761.0,0.0,1013988367.0,901971812.0,1517997.0,37.04,1417173120,6457.142857142857,9.857142857142858,30498.7558612458,370.2871530614411
2022-06-16,43222017.0,0.0,524761.0,0.0,1014178043.0,902972911.0,1668893.0,37.04,1417173120,6457.142857142857,9.857142857142858,30498.7558612458,370.2871530614411
2022-06-17,43222017.0,0.0,524761.0,0.0,1014376400.0,904021638.0,1690335.0,37.04,1417173120,6457.142857142857,9.857142857142858,30498.7558612458,370.2871530614411
2022-06-18,43222017.0,0.0,524761.0,0.0,1014571652.0,905029095.0,1623721.0,37.04,1417173120,6457.142857142857,9.857142857142858,30498.7558612458,370.2871530614411
2022-06-19,43296692.0,74675.0,524855.0,94.0,1014700077.0,905759251.0,1230414.0,37.04,1417173120,10667.857142857143,13.428571428571429,30551.448788416194,370.3534822901524
2022-06-20,43296692.0,0.0,524855.0,0.0,1014753552.0,906057026.0,499442.0,37.04,1417173120,10667.857142857143,13.428571428571429,30551.448788416194,370.3534822901524
2022-06-21,43296692.0,0.0,524855.0,0.0,1014916146.0,906949409.0,1423069.0,37.04,1417173120,10667.857142857143,13.428571428571429,30551.448788416194,370.3534822901524
2022-06-22,43296692.0,0.0,524855.0,0.0,1015071082.0,907810836.0,1374921.0,37.04,1417173120,10667.857142857143,13.428571428571429,30551.448788416194,370.3534822901524
2022-06-23,43296692.0,0.0,524855.0,0.0,1015258094.0,908786223.0,1637306.0,37.04,1417173120,10667.857142857143,13.428571428571429,30551.448788416194,370.3534822901524
2022-06-24,43296692.0,0.0,524855.0,0.0,1015453733.0,909724866.0,1546972.0,37.04,1417173120,10667.857142857143,13.428571428571429,30551.448788416194,370.3534822901524
2022-06-25,43296692.0,0.0,524855.0,0.0,1015664024.0,910723911.0,1691301.0,37.04,1417173120,10667.857142857143,13.428571428571429,30551.448788416194,370.3534822901524
2022-06-26,43389973.0,93281.0,524999.0,144.0,1015812743.0,911401679.0,1181064.0,37.04,1417173120,13325.857142857143,20.571428571428573,30617.27066909087,370.4550930234974
2022-06-27,43389973.0,0.0,524999.0,0.0,1015877936.0,911747634.0,616973.0,37.04,1417173120,13325.857142857143,20.571428571428573,30617.27066909087,370.4550930234974
2022-06-28,43389973.0,0.0,524999.0,0.0,1016119457.0,912802491.0,1882155.0,37.04,1417173120,13325.857142857143,20.571428571428573,30617.27066909087,370.4550930234974
2022-06-29,43389973.0,0.0,524999.0,0.0,1016311008.0,913642889.0,1470127.0,37.04,1417173120,13325.857142857143,20.571428571428573,30617.27066909087,370.4550930234974
2022-06-30,43389973.0,0.0,524999.0,0.0,1016506282.0,914479703.0,1512729.0,37.04,1417173120,13325.857142857143,20.571428571428573,30617.27066909087,370.4550930234974
2022-07-01,43389973.0,0.0,524999.0,0.0,1016681915.0,915190727.0,1235241.0,37.04,1417173120,13325.857142857143,20.571428571428573,30617.27066909087,370.4550930234974
2022-07-02,43389973.0,0.0,524999.0,0.0,1016823048.0,915792386.0,1048372.0,37.04,1417173120,13325.857142857143,20.571428571428573,30617.27066909087,370.4550930234974
2022-07-03,43502429.0,112456.0,525199.0,200.0,1016937915.0,916273442.0,932685.0,37.04,1417173120,16065.142857142857,28.571428571428573,30696.623006792564,370.5962190420321
2022-07-04,43502429.0,0.0,525199.0,0.0,1016975834.0,916469219.0,367111.0,37.04,1417173120,16065.142857142857,28.571428571428573,30696.623006792564,370.5962190420321
2022-07-05,43502429.0,0.0,525199.0,0.0,1017136761.0,917105118.0,1188955.0,37.04,1417173120,16065.142857142857,28.571428571428573,30696.623006792564,370.5962190420321
2022-07-06,43502429.0,0.0,525199.0,0.0,1017278804.0,917703086.0,1077947.0,37.04,1417173120,16065.142857142857,28.571428571428573,30696.623006792564,370.5962190420321
2022-07-07,43502429.0,0.0,525199.0,0.0,1017449332.0,918417650.0,1395361.0,37.04,1417173120,16065.142857142857,28.571428571428573,30696.623006792564,370.5962190420321
2022-07-08,43502429.0,0.0,525199.0,0.0,1017673041.0,919261729.0,1753703.0,37.04,1417173120,16065.142857142857,28.571428571428573,30696.623006792564,370.5962190420321
2022-07-09,43502429.0,0.0,525199.0,0.0,,,,37.04,1417173120,16065.142857142857,28.571428571428573,30696.623006792564,370.5962190420321
2022-07-10,43622651.0,120222.0,525428.0,229.0,1017996645.0,920505305.0,,37.04,1417173120,17174.571428571428,32.714285714285715,30781.45526779396,370.75780833325433
2022-07-11,43622651.0,0.0,525428.0,0.0,1018140367.0,921126136.0,1076826.0,37.04,1417173120,17174.571428571428,32.714285714285715,30781.45526779396,370.75780833325433
2022-07-12,43622651.0,0.0,525428.0,0.0,1018273321.0,921673246.0,1202477.0,37.04,1417173120,17174.571428571428,32.714285714285715,30781.45526779396,370.75780833325433
2022-07-13,43622651.0,0.0,525428.0,0.0,1018487175.0,922618168.0,2052713.0,37.04,1417173120,17174.571428571428,32.714285714285715,30781.45526779396,370.75780833325433
2022-07-14,43622651.0,0.0,525428.0,0.0,1018681690.0,924508543.0,2929469.0,37.04,1417173120,17174.571428571428,32.714285714285715,30781.45526779396,370.75780833325433
2022-07-15,43622651.0,0.0,525428.0,0.0,1018896980.0,925286833.0,2795211.0,37.04,1417173120,17174.571428571428,32.714285714285715,30781.45526779396,370.75780833325433
2022-07-16,43622651.0,0.0,525428.0,0.0,,,,37.04,1417173120,17174.571428571428,32.714285714285715,30781.45526779396,370.75780833325433
2022-07-17,43750599.0,127948.0,525709.0,281.0,,,,37.04,1417173120,18278.285714285714,40.142857142857146,30871.73922689135,370.9560903892956
2022-07-18,43750599.0,0.0,525709.0,0.0,1019176932.0,926264730.0,,37.04,1417173120,18278.285714285714,40.142857142857146,30871.73922689135,370.9560903892956
2022-07-19,43750599.0,0.0,525709.0,0.0,1019285818.0,926634838.0,1906680.0,37.04,1417173120,18278.285714285714,40.142857142857146,30871.73922689135,370.9560903892956
2022-07-20,43750599.0,0.0,525709.0,0.0,1019444946.0,927126118.0,2796737.0,37.04,1417173120,18278.285714285714,40.142857142857146,30871.73922689135,370.9560903892956
2022-07-21,43750599.0,0.0,525709.0,0.0,1019623676.0,927699477.0,3223663.0,37.04,1417173120,18278.285714285714,40.142857142857146,30871.73922689135,370.9560903892956
2022-07-22,43750599.0,0.0,525709.0,0.0,1019861177.0,928450353.0,3836225.0,37.04,1417173120,18278.285714285714,40.142857142857146,30871.73922689135,370.9560903892956
2022-07-23,43750599.0,0.0,525709.0,0.0,1020047447.0,928991142.0,3711730.0,37.04,1417173120,18278.285714285714,40.142857142857146,30871.73922689135,370.9560903892956
2022-07-24,43888755.0,138156.0,526033.0,324.0,1020201502.0,929485331.0,2960410.0,37.04,1417173120,19736.571428571428,46.285714285714285,30969.226257974748,371.1847145393218
2022-07-25,43888755.0,0.0,526033.0,0.0,1020310719.0,929894146.0,1901401.0,37.04,1417173120,19736.571428571428,46.285714285714285,30969.226257974748,371.1847145393218
2022-07-26,43888755.0,0.0,526033.0,0.0,1020464203.0,930240225.0,3180012.0,37.04,1417173120,19736.571428571428,46.285714285714285,30969.226257974748,371.1847145393218
2022-07-27,43888755.0,0.0,526033.0,0.0,1020618374.0,930769192.0,3152018.0,37.04,1417173120,19736.571428571428,46.285714285714285,30969.226257974748,371.1847145393218
2022-07-28,43888755.0,0.0,526033.0,0.0,1020800260.0,931350168.0,4299285.0,37.04,1417173120,19736.571428571428,46.285714285714285,30969.226257974748,371.1847145393218
2022-07-29,43888755.0,0.0,526033.0,0.0,1021025081.0,932013360.0,3718481.0,37.04,1417173120,19736.571428571428,46.285714285714285,30969.226257974748,371.1847145393218
2022-07-30,43888755.0,0.0,526033.0,0.0,1021195385.0,932438658.0,3419630.0,37.04,1417173120,19736.571428571428,46.285714285714285,30969.226257974748,371.1847145393218
2022-07-31,44019811.0,131056.0,526357.0,324.0,1021327183.0,932775394.0,2700603.0,37.04,1417173120,18722.285714285714,46.285714285714285,31061.703315400166,371.413338689348
2022-08-01,44019811.0,0.0,526357.0,0.0,1021365208.0,932887740.0,1043383.0,37.04,1417173120,18722.285714285714,46.285714285714285,31061.703315400166,371.413338689348
2022-08-02,44019811.0,0.0,526357.0,0.0,1021500031.0,933235740.0,2698485.0,31.48,1417173120,18722.285714285714,46.285714285714285,31061.703315400166,371.413338689348
2022-08-03,44019811.0,0.0,526357.0,0.0,,,,31.48,1417173120,18722.285714285714,46.285714285714285,31061.703315400166,371.413338689348
2022-08-04,44019811.0,0.0,526357.0,0.0,1021768801.0,934056723.0,,31.48,1417173120,18722.285714285714,46.285714285714285,31061.703315400166,371.413338689348
2022-08-05,44019811.0,0.0,526357.0,0.0,1021970986.0,934624191.0,3587918.0,31.48,1417173120,18722.285714285714,46.285714285714285,31061.703315400166,371.413338689348
2022-08-06,44019811.0,0.0,526357.0,0.0,1022134169.0,935057847.0,3284793.0,31.48,1417173120,18722.285714285714,46.285714285714285,31061.703315400166,371.413338689348
2022-08-07,44145732.0,125921.0,526689.0,332.0,1022282731.0,935516836.0,3089012.0,31.48,1417173120,17988.714285714286,47.42857142857143,31150.556962299706,371.64760788011563
2022-08-08,44145732.0,0.0,526689.0,0.0,1022422984.0,935960021.0,3317081.0,31.48,1417173120,17988.714285714286,47.42857142857143,31150.556962299706,371.64760788011563
2022-08-09,44145732.0,0.0,526689.0,0.0,1022553104.0,936306242.0,2975831.0,31.48,1417173120,17988.714285714286,47.42857142857143,31150.556962299706,371.64760788011563
2022-08-10,44145732.0,0.0,526689.0,0.0,1022620253.0,936496147.0,1585893.0,31.48,1417173120,17988.714285714286,47.42857142857143,31150.556962299706,371.64760788011563
2022-08-11,44145732.0,0.0,526689.0,0.0,1022722555.0,936815198.0,2504854.0,31.48,1417173120,17988.714285714286,47.42857142857143,31150.556962299706,371.64760788011563
2022-08-12,44145732.0,0.0,526689.0,0.0,1022814629.0,937095945.0,1829031.0,31.48,1417173120,17988.714285714286,47.42857142857143,31150.556962299706,371.64760788011563
2022-08-13,44145732.0,0.0,526689.0,0.0,1022911169.0,937381177.0,2593169.0,31.48,1417173120,17988.714285714286,47.42857142857143,31150.556962299706,371.64760788011563
2022-08-14,44253464.0,107732.0,527037.0,348.0,1023010325.0,937694109.0,2646304.0,31.48,1417173120,15390.285714285714,49.714285714285715,31226.575903443612,371.893167152366
2022-08-15,44253464.0,0.0,527037.0,0.0,1023054779.0,937852378.0,2332057.0,31.48,1417173120,15390.285714285714,49.714285714285715,31226.575903443612,371.893167152366
2022-08-16,44253464.0,0.0,527037.0,0.0,1023076177.0,937940019.0,851068.0,31.48,1417173120,15390.285714285714,49.714285714285715,31226.575903443612,371.893167152366
2022-08-17,44253464.0,0.0,527037.0,0.0,1023166139.0,938220798.0,2799426.0,31.48,1417173120,15390.285714285714,49.714285714285715,31226.575903443612,371.893167152366
2022-08-18,44253464.0,0.0,527037.0,0.0,1023283340.0,938587867.0,3764791.0,31.48,1417173120,15390.285714285714,49.714285714285715,31226.575903443612,371.893167152366
2022-08-19,44253464.0,0.0,527037.0,0.0,1023407222.0,938911858.0,2916509.0,31.48,1417173120,15390.285714285714,49.714285714285715,31226.575903443612,371.893167152366
2022-08-20,44253464.0,0.0,527037.0,0.0,1023462622.0,939094320.0,1460501.0,31.48,1417173120,15390.285714285714,49.714285714285715,31226.575903443612,371.893167152366
2022-08-21,44339429.0,85965.0,527332.0,295.0,1023568977.0,939457024.0,2950311.0,31.48,1417173120,12280.714285714286,42.142857142857146,31287.23539436029,372.10132802970463
2022-08-22,44339429.0,0.0,527332.0,0.0,1023666093.0,939828608.0,3300298.0,31.48,1417173120,12280.714285714286,42.142857142857146,31287.23539436029,372.10132802970463
2022-08-23,44339429.0,0.0,527332.0,0.0,1023763304.0,940132623.0,2938668.0,31.48,1417173120,12280.714285714286,42.142857142857146,31287.23539436029,372.10132802970463
2022-08-24,44339429.0,0.0,527332.0,0.0,1023869342.0,940425429.0,2609675.0,31.48,1417173120,12280.714285714286,42.142857142857146,31287.23539436029,372.10132802970463
2022-08-25,44339429.0,0.0,527332.0,0.0,1023976411.0,940753479.0,2486565.0,31.48,1417173120,12280.714285714286,42.142857142857146,31287.23539436029,372.10132802970463
2022-08-26,44339429.0,0.0,527332.0,0.0,1024112677.0,941179037.0,3151893.0,31.48,1417173120,12280.714285714286,42.142857142857146,31287.23539436029,372.10132802970463
2022-08-27,44339429.0,0.0,527332.0,0.0,1024216196.0,941459291.0,2577855.0,31.48,1417173120,12280.714285714286,42.142857142857146,31287.23539436029,372.10132802970463
2022-08-28,44408132.0,68703.0,527754.0,422.0,1024314319.0,941719531.0,2566293.0,31.48,1417173120,9814.714285714286,60.285714285714285,31335.714298617237,372.39910392881285
2022-08-29,44408132.0,0.0,527754.0,0.0,1024363080.0,941883302.0,2481969.0,31.48,1417173120,9814.714285714286,60.285714285714285,31335.714298617237,372.39910392881285
2022-08-30,44408132.0,0.0,527754.0,0.0,1024451889.0,942133090.0,2597118.0,31.48,1417173120,9814.714285714286,60.285714285714285,31335.714298617237,372.39910392881285
2022-08-31,44408132.0,0.0,527754.0,0.0,1024516127.0,942327191.0,2087696.0,31.48,1417173120,9814.714285714286,60.285714285714285,31335.714298617237,372.39910392881285
2022-09-01,44408132.0,0.0,527754.0,0.0,1024575443.0,942501420.0,1427027.0,31.48,1417173120,9814.714285714286,60.285714285714285,31335.714298617237,372.39910392881285
2022-09-02,44408132.0,0.0,527754.0,0.0,1024674255.0,942802345.0,2309439.0,31.48,1417173120,9814.714285714286,60.285714285714285,31335.714298617237,372.39910392881285
2022-09-03,44408132.0,0.0,527754.0,0.0,1024757889.0,943038654.0,2540787.0,31.48,1417173120,9814.714285714286,60.285714285714285,31335.714298617237,372.39910392881285
2022-09-04,44456535.0,48403.0,527991.0,237.0,1024831365.0,943294210.0,2194272.0,31.48,1417173120,6914.714285714285,33.857142857142854,31369.868911992915,372.5663382607765
2022-09-05,44456535.0,0.0,527991.0,0.0,1024897727.0,943578686.0,2925199.0,31.48,1417173120,6914.714285714285,33.857142857142854,31369.868911992915,372.5663382607765
2022-09-06,44456535.0,0.0,527991.0,0.0,1024956643.0,943763419.0,1977400.0,31.48,1417173120,6914.714285714285,33.857142857142854,31369.868911992915,372.5663382607765
2022-09-07,44456535.0,0.0,527991.0,0.0,1025025405.0,943959568.0,2098773.0,31.48,1417173120,6914.714285714285,33.857142857142854,31369.868911992915,372.5663382607765
2022-09-08,44456535.0,0.0,527991.0,0.0,1025116635.0,944241171.0,3571278.0,31.48,1417173120,6914.714285714285,33.857142857142854,31369.868911992915,372.5663382607765
2022-09-09,44456535.0,0.0,527991.0,0.0,1025201001.0,944541113.0,2705864.0,31.48,1417173120,6914.714285714285,33.857142857142854,31369.868911992915,372.5663382607765
2022-09-10,44456535.0,0.0,527991.0,0.0,1025269211.0,944731966.0,2138217.0,31.48,1417173120,6914.714285714285,33.857142857142854,31369.868911992915,372.5663382607765
2022-09-11,44495359.0,38824.0,528150.0,159.0,1025330630.0,944970466.0,2047213.0,31.48,1417173120,5546.285714285715,22.714285714285715,31397.26429471087,372.6785334455116
2022-09-12,44495359.0,0.0,528150.0,0.0,1025392305.0,945243352.0,2793175.0,31.48,1417173120,5546.285714285715,22.714285714285715,31397.26429471087,372.6785334455116
2022-09-13,44495359.0,0.0,528150.0,0.0,1025465056.0,945446217.0,2154402.0,31.48,1417173120,5546.285714285715,22.714285714285715,31397.26429471087,372.6785334455116
2022-09-14,44495359.0,0.0,528150.0,0.0,1025532632.0,945633577.0,2081070.0,31.48,1417173120,5546.285714285715,22.714285714285715,31397.26429471087,372.6785334455116
2022-09-15,44495359.0,0.0,528150.0,0.0,1025619971.0,945888274.0,2969017.0,31.48,1417173120,5546.285714285715,22.714285714285715,31397.26429471087,372.6785334455116
2022-09-16,44495359.0,0.0,528150.0,0.0,1025699120.0,946137585.0,1965426.0,31.48,1417173120,5546.285714285715,22.714285714285715,31397.26429471087,372.6785334455116
2022-09-17,44495359.0,0.0,528150.0,0.0,1025764618.0,946326767.0,2311456.0,31.48,1417173120,5546.285714285715,22.714285714285715,31397.26429471087,372.6785334455116
2022-09-18,44534188.0,38829.0,528337.0,187.0,1025814756.0,946508327.0,1585702.0,31.48,1417173120,5547.0,26.714285714285715,31424.663205579287,372.81048627284156
2022-09-19,44534188.0,0.0,528337.0,0.0,1025858015.0,946678783.0,1203468.0,31.48,1417173120,5547.0,26.714285714285715,31424.663205579287,372.81048627284156
2022-09-20,44534188.0,0.0,528337.0,0.0,1025904513.0,946810471.0,1319509.0,31.48,1417173120,5547.0,26.714285714285715,31424.663205579287,372.81048627284156
2022-09-21,44534188.0,0.0,528337.0,0.0,1025950945.0,946939884.0,1247800.0,31.48,1417173120,5547.0,26.714285714285715,31424.663205579287,372.81048627284156
2022-09-22,44534188.0,0.0,528337.0,0.0,1026003645.0,947099821.0,1583322.0,31.48,1417173120,5547.0,26.714285714285715,31424.663205579287,372.81048627284156
2022-09-23,44534188.0,0.0,528337.0,0.0,1026059522.0,947277322.0,1478474.0,31.48,1417173120,5547.0,26.714285714285715,31424.663205579287,372.81048627284156
2022-09-24,44534188.0,0.0,528337.0,0.0,1026106833.0,947414286.0,1526367.0,31.48,1417173120,5547.0,26.714285714285715,31424.663205579287,372.81048627284156
2022-09-25,44568114.0,33926.0,528510.0,173.0,1026153814.0,947573788.0,1615875.0,31.48,1417173120,4846.571428571428,24.714285714285715,31448.60241210333,372.93256027887406
2022-09-26,44568114.0,0.0,528510.0,0.0,1026187500.0,947702673.0,1039622.0,31.48,1417173120,4846.571428571428,24.714285714285715,31448.60241210333,372.93256027887406
2022-09-27,44568114.0,0.0,528510.0,0.0,1026222338.0,947816392.0,1444015.0,31.48,1417173120,4846.571428571428,24.714285714285715,31448.60241210333,372.93256027887406
2022-09-28,44568114.0,0.0,528510.0,0.0,1026259249.0,947940802.0,1504499.0,31.48,1417173120,4846.571428571428,24.714285714285715,31448.60241210333,372.93256027887406
2022-09-29,44568114.0,0.0,528510.0,0.0,1026306484.0,948120382.0,2293673.0,31.48,1417173120,4846.571428571428,24.714285714285715,31448.60241210333,372.93256027887406
2022-09-30,44568114.0,0.0,528510.0,0.0,1026371105.0,948371253.0,3220020.0,31.48,1417173120,4846.571428571428,24.714285714285715,31448.60241210333,372.93256027887406
2022-10-01,44568114.0,0.0,528510.0,0.0,1026407264.0,948517818.0,1495952.0,31.48,1417173120,4846.571428571428,24.714285714285715,31448.60241210333,372.93256027887406
2022-10-02,44594487.0,26373.0,528673.0,163.0,1026427876.0,948592361.0,593516.0,31.48,1417173120,3767.5714285714284,23.285714285714285,31467.211994537407,373.04757798397986
2022-10-03,44594487.0,0.0,528673.0,0.0,1026433516.0,948617293.0,182346.0,31.48,1417173120,3767.5714285714284,23.285714285714285,31467.211994537407,373.04757798397986
2022-10-04,44594487.0,0.0,528673.0,0.0,1026447293.0,948660386.0,345632.0,31.48,1417173120,3767.5714285714284,23.285714285714285,31467.211994537407,373.04757798397986
2022-10-05,44594487.0,0.0,528673.0,0.0,1026455211.0,948692346.0,256130.0,31.48,1417173120,3767.5714285714284,23.285714285714285,31467.211994537407,373.04757798397986
2022-10-06,44594487.0,0.0,528673.0,0.0,1026459263.0,948711877.0,115731.0,31.48,1417173120,3767.5714285714284,23.285714285714285,31467.211994537407,373.04757798397986
2022-10-07,44594487.0,0.0,528673.0,0.0,1026475997.0,948783217.0,416720.0,31.48,1417173120,3767.5714285714284,23.285714285714285,31467.211994537407,373.04757798397986
2022-10-08,44594487.0,0.0,528673.0,0.0,1026498766.0,948860632.0,510024.0,31.48,1417173120,3767.5714285714284,23.285714285714285,31467.211994537407,373.04757798397986
2022-10-09,44612013.0,17526.0,528799.0,126.0,1026515438.0,948925816.0,415081.0,31.48,1417173120,2503.714285714286,18.0,31479.5788675416,373.1364873756567
2022-10-10,44612013.0,0.0,528799.0,0.0,1026521598.0,948948712.0,216897.0,31.48,1417173120,2503.714285714286,18.0,31479.5788675416,373.1364873756567
2022-10-11,44612013.0,0.0,528799.0,0.0,1026544838.0,949019254.0,513976.0,31.48,1417173120,2503.714285714286,18.0,31479.5788675416,373.1364873756567
2022-10-12,44612013.0,0.0,528799.0,0.0,1026581890.0,949149582.0,817198.0,31.48,1417173120,2503.714285714286,18.0,31479.5788675416,373.1364873756567
2022-10-13,44612013.0,0.0,528799.0,0.0,,,,31.48,1417173120,2503.714285714286,18.0,31479.5788675416,373.1364873756567
2022-10-14,44612013.0,0.0,528799.0,0.0,1026621971.0,949304081.0,,31.48,1417173120,2503.714285714286,18.0,31479.5788675416,373.1364873756567
2022-10-15,44612013.0,0.0,528799.0,0.0,1026649970.0,949388503.0,588764.0,31.48,1417173120,2503.714285714286,18.0,31479.5788675416,373.1364873756567
2022-10-16,44628828.0,16815.0,528895.0,96.0,1026669165.0,949453930.0,439357.0,31.48,1417173120,2402.1428571428573,13.714285714285714,31491.444037549907,373.2042278645534
2022-10-17,44628828.0,0.0,528895.0,0.0,1026676068.0,949475229.0,149336.0,31.48,1417173120,2402.1428571428573,13.714285714285714,31491.444037549907,373.2042278645534
2022-10-18,44628828.0,0.0,528895.0,0.0,1026700314.0,949549942.0,431615.0,31.48,1417173120,2402.1428571428573,13.714285714285714,31491.444037549907,373.2042278645534
2022-10-19,44628828.0,0.0,528895.0,0.0,1026723642.0,949627320.0,382228.0,31.48,1417173120,2402.1428571428573,13.714285714285714,31491.444037549907,373.2042278645534
2022-10-20,44628828.0,0.0,528895.0,0.0,1026754040.0,949730391.0,490502.0,31.48,1417173120,2402.1428571428573,13.714285714285714,31491.444037549907,373.2042278645534
2022-10-21,44628828.0,0.0,528895.0,0.0,1026784601.0,949834302.0,440192.0,31.48,1417173120,2402.1428571428573,13.714285714285714,31491.444037549907,373.2042278645534
2022-10-22,44628828.0,0.0,528895.0,0.0,1026805788.0,949900660.0,286181.0,31.48,1417173120,2402.1428571428573,13.714285714285714,31491.444037549907,373.2042278645534
2022-10-23,44642742.0,13914.0,528961.0,66.0,1026816174.0,949937200.0,180877.0,31.48,1417173120,1987.7142857142858,9.428571428571429,31501.262174659365,373.2507994506698
2022-10-24,44642742.0,0.0,528961.0,0.0,1026818811.0,949943598.0,39322.0,31.48,1417173120,1987.7142857142858,9.428571428571429,31501.262174659365,373.2507994506698
2022-10-25,44642742.0,0.0,528961.0,0.0,1026820130.0,949949078.0,31896.0,31.48,1417173120,1987.7142857142858,9.428571428571429,31501.262174659365,373.2507994506698
2022-10-26,44642742.0,0.0,528961.0,0.0,1026824755.0,949968269.0,102789.0,31.48,1417173120,1987.7142857142858,9.428571428571429,31501.262174659365,373.2507994506698
2022-10-27,44642742.0,0.0,528961.0,0.0,1026831971.0,949997647.0,129310.0,31.48,1417173120,1987.7142857142858,9.428571428571429,31501.262174659365,373.2507994506698
2022-10-28,44642742.0,0.0,528961.0,0.0,1026840789.0,950032740.0,160678.0,31.48,1417173120,1987.7142857142858,9.428571428571429,31501.262174659365,373.2507994506698
2022-10-29,44642742.0,0.0,528961.0,0.0,1026850803.0,950066782.0,171123.0,31.48,1417173120,1987.7142857142858,9.428571428571429,31501.262174659365,373.2507994506698
2022-10-30,44652266.0,9524.0,529016.0,55.0,1026856716.0,950090439.0,120446.0,31.48,1417173120,1360.5714285714287,7.857142857142857,31507.98259566199,373.28960910576683
2022-10-31,44652266.0,0.0,529016.0,0.0,,,,31.48,1417173120,1360.5714285714287,7.857142857142857,31507.98259566199,373.28960910576683
2022-11-01,44652266.0,0.0,529016.0,0.0,1026864496.0,950118274.0,,31.48,1417173120,1360.5714285714287,7.857142857142857,31507.98259566199,373.28960910576683
2022-11-02,44652266.0,0.0,529016.0,0.0,1026871408.0,950145564.0,126770.0,31.48,1417173120,1360.5714285714287,7.857142857142857,31507.98259566199,373.28960910576683
